UF,BA
Cidade,UTINGA
Nome Posto,UTINGA
Latitude,-12.501944444444444
Longitude,-41.20777777777778
Codigo,1241026
Qtd. Anos,32
Ano,Maxima
1977,75.1
1978,61.8
1979,55.6
1991,53.7
1992,73.5
1993,65.9
1994,73
1995,69.7
1996,52
1997,146.5
1998,48.8
1999,83.1
2000,70.3
2001,83.4
2002,92.2
2003,64.1
2004,59
2005,139.1
2006,136.7
2007,75.3
2008,71.7
2009,86.3
2010,62.1
2011,36
2012,44.5
2013,63.5
2014,67.7
2015,55.9
2016,60
2017,121.6
2018,85.4
2019,194.3
