UF,BA
Cidade,SENHOR DO BONFIM
Nome Posto,ANDORINHA II
Latitude,-10.29888888888889
Longitude,-39.782777777777774
Codigo,1039002
Qtd. Anos,32
Ano,Maxima
1959,27.4
1960,130.2
1961,55
1962,78
1963,129
1964,76
1965,70.4
1966,86.2
1967,74
1968,103
1969,64
1970,28.4
1971,58.8
1972,66
1973,75.6
1974,86.6
1975,92
1976,67
1978,10.4
1979,42
1980,135.4
1981,135.4
1982,55
1983,113
1984,60.2
1985,69
1986,88
1987,60
1988,94
1989,80.1
1990,56.2
1991,48
