UF,BA
Cidade,CRUZ DAS ALMAS
Nome Posto,CRUZ DAS ALMAS (IPEAL)
Latitude,-12.683333333333334
Longitude,-39.1
Codigo,1239006
Qtd. Anos,17
Ano,Maxima
1961,35.4
1962,76.6
1963,76.3
1977,95
1978,55.9
1979,58.4
1980,62.8
1986,40
1987,54.7
1988,101
1989,24.7
1993,26.8
1994,50.6
1995,94.8
1996,99.7
1997,80.9
1998,69.8
