UF,BA
Cidade,CORONEL JOAO SA
Nome Posto,CORONEL JOAO SA
Latitude,-10.283055555555556
Longitude,-37.93083333333333
Codigo,1037079
Qtd. Anos,16
Ano,Maxima
2004,19.9
2005,50.2
2006,41.2
2007,20
2008,45.2
2009,46.9
2010,67.1
2011,114.3
2012,29.3
2013,87
2014,81.5
2015,63
2016,40.5
2017,28
2018,43.7
2019,65
