UF,BA
Cidade,SALVADOR
Nome Posto,PITUACU
Latitude,-12.933333333333334
Longitude,-38.5
Codigo,1238018
Qtd. Anos,22
Ano,Maxima
1949,95.2
1950,75.3
1952,30.6
1953,45.4
1954,58.6
1955,70.8
1956,68.6
1957,68.6
1958,70.8
1959,101.6
1960,166
1961,56.8
1962,86.2
1963,100
1964,90
1965,50
1966,30.2
1967,80.1
1968,25.4
1969,129.2
1970,182.1
1971,145.5
