UF,ES
Cidade,DOMINGOS MARTINS
Nome Posto,CORREGO DO GALO
Latitude,-20.3175
Longitude,-40.65277777777778
Codigo,2040045
Qtd. Anos,21
Ano,Maxima
1999,64.7
2000,74.6
2001,76.8
2002,101.3
2003,72.8
2004,63.2
2005,76.3
2006,85.2
2007,98.5
2008,84.6
2009,110.2
2010,120.3
2011,93.6
2012,92.1
2013,121
2014,69.3
2015,78.8
2016,46.7
2017,62.2
2018,94.9
2019,118.9
