UF,ES
Cidade,CASTELO
Nome Posto,PCH SAO JOAO JUSANTE
Latitude,-20.572777777777777
Longitude,-41.23555555555556
Codigo,2041055
Qtd. Anos,17
Ano,Maxima
2002,54.1
2003,68.1
2004,90.5
2005,78.4
2006,85.5
2007,61.3
2008,61.6
2009,105.4
2010,46.6
2011,59.1
2012,52.1
2013,76.7
2014,44.5
2015,35.5
2016,85
2017,65.4
2018,35.8
