UF,ES
Cidade,ALEGRE
Nome Posto,ALEGRE
Latitude,-20.766666666666666
Longitude,-41.46666666666667
Codigo,2041049
Qtd. Anos,19
Ano,Maxima
1975,78.8
1976,53.9
1977,107
1978,53.8
1979,57.8
1980,71
1981,53.6
1982,99.3
1983,115
1986,77.2
1987,93
1988,58.1
1989,92.3
1990,80.5
1991,94.2
1994,69.1
1995,66.5
1996,91.7
1997,105.3
