UF,ES
Cidade,LINHARES
Nome Posto,LINHARES (ESTACAO EXPERIMENTAL)
Latitude,-19.4
Longitude,-40.06666666666667
Codigo,1940036
Qtd. Anos,25
Ano,Maxima
1970,117.3
1975,58.1
1976,86.5
1977,60.1
1978,75.3
1979,68.7
1980,140.6
1981,75.4
1982,188
1983,65.2
1984,119
1985,101.6
1986,47.2
1987,89.6
1988,74.8
1989,131.2
1990,73.6
1991,86
1992,104
1993,128
1994,160
1995,89.4
1996,72.8
1997,72.5
1998,49.8
