UF,ES
Cidade,SANTA MARIA DE JETIBA
Nome Posto,PCH RIO BONITO MONTANTE 1
Latitude,-20.04888888888889
Longitude,-40.74777777777778
Codigo,2040047
Qtd. Anos,16
Ano,Maxima
2003,35.8
2004,69.8
2005,103.6
2006,76.3
2007,43.2
2008,91.9
2009,85.4
2010,192.6
2011,63.7
2012,86.5
2013,114.8
2014,60.2
2015,41
2016,13
2017,26.2
2018,47
