UF,SC
Cidade,OTACILIO COSTA
Nome Posto,ENCRUZILHADA II
Latitude,-27.50777777777778
Longitude,-50.11277777777778
Codigo,2750003
Qtd. Anos,28
Ano,Maxima
1958,90.6
1959,90.7
1960,80.8
1961,92
1962,61
1963,88
1964,100
1965,86
1966,60.4
1967,55
1968,46.4
1969,70.2
1970,65.2
1971,73
1972,80
1973,75
1974,55.2
1975,80.8
1976,78.5
1977,107.4
1978,66.1
1979,95
1980,48
1981,58
1982,85.8
1983,84
1984,61.2
1985,98
