UF,SC
Cidade,PAPANDUVA
Nome Posto,NOVA CULTURA
Latitude,-26.693055555555556
Longitude,-50.147777777777776
Codigo,2650023
Qtd. Anos,36
Ano,Maxima
1984,87
1985,55.5
1986,72.2
1987,70
1988,75.5
1989,67.3
1990,91.1
1991,84.1
1992,105.6
1993,75.2
1994,81.9
1995,60.3
1996,79.8
1997,95.2
1998,92.1
1999,125.4
2000,97.6
2001,112
2002,122.5
2003,50
2004,53.7
2005,84.2
2006,61.5
2007,80.5
2008,58.2
2009,115.5
2010,109.6
2011,90.6
2012,105.1
2013,87.5
2014,130
2015,56
2016,63
2017,110
2018,138.3
2019,70.9
