UF,SC
Cidade,PRAIA GRANDE
Nome Posto,MAE DOS HOMENS
Latitude,-29.248055555555556
Longitude,-50.06916666666667
Codigo,2950056
Qtd. Anos,37
Ano,Maxima
1983,67.4
1984,83
1985,118
1986,126
1987,76
1988,140.7
1989,78.5
1990,84
1991,91
1992,70
1993,60
1994,49.2
1995,90.8
1996,55
1997,79.6
1998,55.3
1999,35.9
2000,32
2001,85
2002,111.4
2003,99.8
2004,102.2
2005,84.8
2006,51.9
2007,28.1
2008,42.4
2009,28.6
2010,18.4
2011,98.7
2012,98.5
2013,71.7
2014,41.7
2015,83
2016,84.3
2017,110.7
2018,74
2019,53.1
