UF,SC
Cidade,OURO
Nome Posto,UHE ITA RIO DO PEIXE
Latitude,-27.339166666666664
Longitude,-51.611666666666665
Codigo,2751029
Qtd. Anos,17
Ano,Maxima
2001,67.8
2002,78
2003,84.2
2004,59.4
2005,83
2006,82.2
2007,166.1
2008,102.6
2009,129.3
2010,251.7
2011,106.8
2012,87.4
2013,79.8
2014,193.8
2015,147.4
2016,95
2017,108.8
