UF,SC
Cidade,TUNAPOLIS
Nome Posto,RAIGAO ALTO
Latitude,-26.935
Longitude,-53.70638888888889
Codigo,2653030
Qtd. Anos,21
Ano,Maxima
2000,78.5
2001,98.7
2002,118.5
2003,93.9
2004,112
2005,106.6
2006,95.2
2007,101.5
2008,171.2
2009,90.2
2010,107.3
2011,131.2
2012,85.2
2013,97.2
2014,126.2
2015,145.6
2016,93.1
2017,97.4
2018,86.4
2019,114.5
2020,59.7
