UF,SC
Cidade,SAO MARTINHO
Nome Posto,SAO MARTINHO-JUSANTE
Latitude,-28.165555555555553
Longitude,-48.971111111111114
Codigo,2848009
Qtd. Anos,34
Ano,Maxima
1986,32.8
1987,56.2
1988,50.8
1989,96.6
1990,84.7
1991,87.2
1992,49.6
1993,72.8
1994,113.5
1995,91.4
1996,55.9
1997,130
1998,89.8
1999,61.7
2000,79.7
2001,106.7
2002,46.6
2003,58.5
2004,88.3
2005,87.5
2006,96.7
2007,54.7
2008,118
2009,207
2010,144
2011,88.3
2012,50.7
2013,103.2
2014,101.8
2015,64
2016,99.5
2017,64.5
2018,63.7
2019,105
