UF,SC
Cidade,TANGARA
Nome Posto,IRAKITAN
Latitude,-27.145833333333332
Longitude,-51.038888888888884
Codigo,2751022
Qtd. Anos,21
Ano,Maxima
2000,77.2
2001,85.2
2002,51.4
2003,75.2
2004,55.1
2005,111.3
2006,54.9
2007,99.5
2008,69.1
2009,67.6
2010,87.8
2011,92.3
2012,67.3
2013,87.1
2014,103.1
2015,78.9
2016,89.5
2017,87.1
2018,49.6
2019,81
2020,39.6
