UF,SC
Cidade,CORUPA
Nome Posto,RIO NOVO
Latitude,-26.40972222222222
Longitude,-49.33111111111111
Codigo,2649064
Qtd. Anos,36
Ano,Maxima
1984,108
1985,68
1986,129.7
1987,129.5
1988,59.9
1989,147.5
1990,105
1991,96.7
1992,146.5
1993,107.9
1994,173.4
1995,111.3
1996,76
1997,78.9
1998,88.6
1999,144
2000,122
2001,82.6
2002,58.9
2003,64.5
2004,115
2005,87.5
2006,105.1
2007,72.9
2008,88
2009,99.8
2010,94.1
2011,95.2
2012,96.9
2013,84.5
2014,213.9
2015,59.9
2016,64
2017,63.8
2018,69.1
2019,67.9
