UF,SC
Cidade,IRINEOPOLIS
Nome Posto,IRINEOPOLIS
Latitude,-26.25
Longitude,-50.8
Codigo,2650002
Qtd. Anos,36
Ano,Maxima
1948,56.2
1949,74.2
1950,61.3
1951,79.7
1952,59.9
1953,53.9
1954,86.8
1955,61.2
1956,78
1957,85.3
1958,61.4
1959,53.1
1960,65.6
1961,54.1
1962,72.1
1963,82.4
1964,126.9
1965,84.5
1966,96.8
1967,55.6
1968,56.5
1969,73.7
1970,68.2
1971,90.7
1972,81.6
1973,76.4
1974,77.9
1975,59.8
1976,69.7
1977,53.9
1978,94.2
1979,76.2
1980,55.2
1982,30.5
1983,124.2
2002,94
