UF,SC
Cidade,RIO DOS CEDROS
Nome Posto,BARRA DO AVENCAL
Latitude,-26.546111111111113
Longitude,-49.480000000000004
Codigo,2649065
Qtd. Anos,29
Ano,Maxima
1984,114
1985,69.9
1986,51.6
1987,79
1988,62
1989,105.8
1990,74.6
1991,84.6
1992,113.2
1993,68
1994,122.5
1995,75
1996,100
1997,87.3
1998,110.6
1999,113.2
2000,87.4
2001,72
2002,77.7
2003,62
2004,88.3
2005,98.6
2006,67.8
2007,83.2
2008,513
2012,76.8
2013,73
2014,181
2015,77.5
