UF,SC
Cidade,AGROLANDIA
Nome Posto,AGROLANDIA
Latitude,-27.411388888888887
Longitude,-49.831388888888895
Codigo,2749041
Qtd. Anos,37
Ano,Maxima
1983,97.2
1984,126.6
1985,87
1986,69.8
1987,74
1988,62.4
1989,57.4
1990,63.2
1991,88.4
1992,81.8
1993,68
1994,71
1995,84.4
1996,137
1997,82.7
1998,73.6
1999,73.8
2000,75.9
2001,100.4
2002,91.4
2003,76
2004,75
2005,80.4
2006,69.4
2007,80
2008,60.6
2009,106.8
2010,63
2011,95.2
2012,97.8
2013,63
2014,79.4
2015,124
2016,108.6
2017,114
2018,64.4
2019,62.2
