UF,SC
Cidade,CACADOR
Nome Posto,UHE ITA CACADOR PLU
Latitude,-26.819166666666668
Longitude,-50.98555555555556
Codigo,2650035
Qtd. Anos,17
Ano,Maxima
2001,54.6
2002,95.3
2003,104.1
2004,80
2005,68.8
2006,72.9
2007,85.1
2008,102.4
2009,77.7
2010,145
2011,130.6
2012,82.4
2013,89.2
2014,165.6
2015,71.4
2016,86
2017,62
