UF,SC
Cidade,SANTA CECILIA
Nome Posto,SANTA CECILIA
Latitude,-26.967499999999998
Longitude,-50.42166666666667
Codigo,2650032
Qtd. Anos,21
Ano,Maxima
2000,112.5
2001,64.6
2002,42.7
2003,218.5
2004,60.7
2005,90.4
2006,45.8
2007,81
2008,63
2009,70.6
2010,126.9
2011,113.5
2012,66.9
2013,68.4
2014,93.6
2015,96.3
2016,90.7
2017,63.3
2018,76.4
2019,42.5
2020,28.7
