UF,SC
Cidade,SCHROEDER
Nome Posto,SCHROEDER
Latitude,-26.439166666666665
Longitude,-49.062777777777775
Codigo,2649068
Qtd. Anos,19
Ano,Maxima
1987,66.1
1988,67.3
1989,70.5
1990,60.2
1991,98.1
1992,95.8
1993,80.1
1994,82.3
1995,138.9
1996,126.3
1997,71
1998,92.4
1999,150
2000,76.9
2001,90.3
2002,66
2003,89.1
2004,34.6
2006,21.3
