UF,SC
Cidade,OURO VERDE
Nome Posto,PRAINHA DO OURO VERDE
Latitude,-26.755277777777778
Longitude,-52.327222222222225
Codigo,2652045
Qtd. Anos,21
Ano,Maxima
2000,72
2001,118.4
2002,64.4
2003,112.2
2004,71.3
2005,79.2
2006,100.9
2007,80.5
2008,72.1
2009,91
2010,116.8
2011,140
2012,94.2
2013,87.3
2014,135.7
2015,85.7
2016,87.5
2017,66.4
2018,66.7
2019,137.8
2020,74.2
