UF,SC
Cidade,PARAISO
Nome Posto,PARAISO
Latitude,-26.620833333333334
Longitude,-53.681666666666665
Codigo,2653029
Qtd. Anos,21
Ano,Maxima
2000,102.2
2001,116.5
2002,107.9
2003,175.2
2004,71.3
2005,121.7
2006,92.6
2007,110.3
2008,76.1
2009,82.5
2010,112.6
2011,160
2012,157.6
2013,169.1
2014,133.5
2015,125.6
2016,93.9
2017,105.1
2018,91.5
2019,95.1
2020,51.7
