UF,SC
Cidade,BOTUVERA
Nome Posto,BOTUVERA-MONTANTE
Latitude,-27.196666666666665
Longitude,-49.08722222222222
Codigo,2749045
Qtd. Anos,34
Ano,Maxima
1986,102.7
1987,68.8
1988,52.1
1989,96.8
1990,83.4
1991,120
1992,75.9
1993,60
1994,77.3
1995,76.5
1996,60
1997,78
1998,80.5
1999,51
2000,63.5
2001,114.4
2002,61.5
2003,81.5
2004,65.3
2005,95.3
2006,65
2007,78.1
2008,165.2
2009,96.7
2010,79.5
2011,99.1
2012,60
2013,128.9
2014,124.7
2015,81.7
2016,73.9
2017,71.3
2018,87
2019,91.7
