UF,SC
Cidade,JOINVILLE
Nome Posto,ESTRADA DOS MORROS
Latitude,-26.24888888888889
Longitude,-48.9775
Codigo,2648034
Qtd. Anos,33
Ano,Maxima
1987,147.2
1988,92.1
1989,147.7
1990,99.5
1991,115
1992,132.4
1993,111.9
1994,144.8
1995,96
1996,260
1997,147.5
1998,170.1
1999,140.7
2000,141.4
2001,143.2
2002,106.8
2003,157.7
2004,122.1
2005,60
2006,134.7
2007,97.7
2008,209.3
2009,83
2010,154.7
2011,179.8
2012,148.7
2013,109.7
2014,151.2
2015,108.3
2016,146.7
2017,138.5
2018,146.1
2019,108.4
