UF,SC
Cidade,SIDEROPOLIS
Nome Posto,SERRINHA
Latitude,-28.612222222222222
Longitude,-49.551111111111105
Codigo,2849029
Qtd. Anos,34
Ano,Maxima
1986,73.2
1987,90.2
1988,71.2
1989,100.3
1990,39.6
1991,81.3
1992,52.9
1993,108.4
1994,103
1995,187
1996,153.1
1997,111.2
1998,114.2
1999,49
2000,153.4
2001,111.6
2002,91.2
2003,106.5
2004,100.3
2005,90.6
2006,147.1
2007,106.4
2008,116.4
2009,183.2
2010,118.2
2011,128
2012,107.4
2013,117
2014,130.5
2015,91.7
2016,87.5
2017,92.5
2018,79
2019,70
