UF,SC
Cidade,PEDRAS GRANDES
Nome Posto,PEDRAS GRANDES
Latitude,-28.434444444444445
Longitude,-49.1825
Codigo,2849028
Qtd. Anos,34
Ano,Maxima
1986,21.4
1987,91.5
1988,54.1
1989,62.9
1990,132.9
1991,91.8
1992,83.9
1993,48.7
1994,108.7
1995,140.5
1996,128.3
1997,65.9
1998,92.6
1999,48.1
2000,89.4
2001,103.4
2002,67.4
2003,73.8
2004,61.6
2005,217
2006,101.2
2007,73
2008,83.9
2009,100
2010,111.7
2011,140.9
2012,46.1
2013,98.7
2014,65
2015,78.8
2016,100
2017,60
2018,57.1
2019,120.8
