UF,SC
Cidade,JABORA
Nome Posto,JABORA
Latitude,-27.172777777777778
Longitude,-51.74388888888889
Codigo,2751021
Qtd. Anos,20
Ano,Maxima
2000,59.2
2001,68.5
2002,46
2003,106
2004,66.1
2005,118.5
2006,87.5
2007,71.5
2008,85.7
2009,65.2
2010,95.1
2011,74.2
2012,85
2013,78.9
2014,102.8
2015,131.1
2016,83.3
2017,87.4
2018,57.4
2019,95
