UF,SC
Cidade,SALTO VELOSO
Nome Posto,SALTO VELOSO
Latitude,-26.906666666666666
Longitude,-51.40972222222222
Codigo,2651052
Qtd. Anos,33
Ano,Maxima
1988,76.9
1989,63.7
1990,110.8
1991,76.8
1992,84.6
1993,86.2
1994,90.2
1995,64
1996,80
1997,107.3
1998,85.2
1999,125
2000,110
2001,71.5
2002,141.2
2003,97.8
2004,91
2005,111.3
2006,87.5
2007,79.2
2008,60.3
2009,63.7
2010,106.8
2011,76.2
2012,68
2013,69
2014,120.6
2015,79.5
2016,90.8
2017,72.5
2018,73.2
2019,124
2020,95.8
