UF,SC
Cidade,JOINVILLE
Nome Posto,PIRABEIRABA
Latitude,-26.18
Longitude,-48.93944444444444
Codigo,2648033
Qtd. Anos,33
Ano,Maxima
1987,80.5
1988,96.5
1989,151.8
1990,111.7
1991,103.6
1992,95
1993,82
1994,100.5
1995,252
1996,91.6
1997,127.7
1998,98.3
1999,109
2000,89.5
2001,170.1
2002,90
2003,175.3
2004,66.4
2005,57.4
2006,108
2007,25.7
2008,232.8
2009,68
2010,156.8
2011,125.6
2012,125.7
2013,76
2014,139
2015,78.9
2016,127
2017,124
2018,135
2019,92.5
