UF,SC
Cidade,TUBARAO
Nome Posto,TUBARAO
Latitude,-28.47222222222222
Longitude,-48.99111111111111
Codigo,2849027
Qtd. Anos,34
Ano,Maxima
1986,78
1987,136
1988,74.9
1989,71.3
1990,82.4
1991,89.1
1992,110.8
1993,72.6
1994,76.8
1995,186.1
1996,130.1
1997,99.4
1998,97
1999,41.2
2000,62.5
2001,106.7
2002,64.2
2003,79.8
2004,93.7
2005,90.9
2006,84.6
2007,41.7
2008,119.7
2009,85.7
2010,132.7
2011,93
2012,70.2
2013,86.4
2014,71.2
2015,50.2
2016,121.4
2017,83.3
2018,73.2
2019,189.3
