UF,SC
Cidade,VIDAL RAMOS
Nome Posto,SALSEIRO
Latitude,-27.331944444444446
Longitude,-49.32833333333333
Codigo,2749046
Qtd. Anos,32
Ano,Maxima
1988,42.9
1989,57.3
1990,78
1991,63.3
1992,74.4
1993,73.7
1994,71.4
1995,102.2
1996,72.2
1997,85
1998,93.7
1999,68.5
2000,115
2001,127.8
2002,83.1
2003,91.9
2004,88.9
2005,98.9
2006,46.7
2007,69.7
2008,53.6
2009,69.4
2010,54
2011,106.6
2012,71.6
2013,69.4
2014,84.2
2015,104.8
2016,53.8
2017,99.8
2018,98.2
2019,59.3
