UF,SC
Cidade,CAPINZAL
Nome Posto,CAPINZAL (RVPSC)
Latitude,-27.35
Longitude,-51.61666666666667
Codigo,2751003
Qtd. Anos,39
Ano,Maxima
1939,70
1940,88.6
1941,115.8
1942,59.2
1943,87
1944,54.5
1945,68
1946,90.8
1947,61.8
1948,80.3
1949,60.1
1950,81.4
1951,131
1952,80.4
1953,108.2
1954,84
1955,91.2
1956,99.5
1957,77
1958,71
1959,65
1960,50
1961,72
1962,80
1963,78.2
1964,62
1965,164
1966,125
1967,80
1968,130
1969,90
1970,125
1971,68
1972,58
1973,40
1974,47
1975,110
1976,30
1977,27
