UF,RS
Cidade,PINHAL DA SERRA
Nome Posto,PINHAL DA SERRA
Latitude,-27.890833333333333
Longitude,-51.183611111111105
Codigo,2751025
Qtd. Anos,17
Ano,Maxima
2003,63.5
2004,83.3
2005,118
2006,81
2007,106
2008,70.6
2009,60
2010,67.4
2011,100.4
2012,94.6
2013,74.8
2014,115.6
2015,130.8
2016,73.8
2017,109.6
2018,97.8
2019,76
