UF,RS
Cidade,VIAMAO
Nome Posto,LOMBAS
Latitude,-30.046666666666667
Longitude,-50.70194444444445
Codigo,3050008
Qtd. Anos,30
Ano,Maxima
1991,61.3
1992,73.8
1993,74.8
1994,80
1995,48.7
1996,57
1997,54.1
1998,52
1999,89.5
2000,91.1
2001,79.1
2002,79
2003,65
2004,81
2005,90.3
2006,59.4
2007,81.6
2008,109.4
2009,69
2010,51.8
2011,72.5
2012,89.2
2013,86.7
2014,80
2015,114.8
2016,57
2017,93.5
2018,72
2019,122.7
2020,27.2
