UF,RS
Cidade,SANTA ROSA
Nome Posto,SANTA ROSA
Latitude,-27.85
Longitude,-54.416666666666664
Codigo,2754005
Qtd. Anos,27
Ano,Maxima
1939,143.4
1940,94.2
1941,97.2
1942,60
1943,67
1944,90.5
1945,22
1946,73.7
1947,103.1
1950,100.3
1951,177.7
1952,78.4
1953,98.4
1954,152.4
1955,155.1
1956,143.3
1957,89.8
1958,81.5
1959,145.3
1960,70.3
1961,99.5
1962,158.5
1963,103.8
1964,74.4
1965,95.7
1966,76.1
1967,40.3
