UF,RS
Cidade,DOM PEDRITO
Nome Posto,SERRILHADA
Latitude,-31.4375
Longitude,-54.711666666666666
Codigo,3154008
Qtd. Anos,21
Ano,Maxima
2000,82.4
2001,104
2002,118.5
2003,170.3
2004,133.5
2005,51
2006,66.1
2007,89.8
2008,52.6
2009,73.4
2010,68.6
2011,41.6
2012,104.2
2013,105.5
2014,75.6
2015,110.9
2016,96.7
2017,158
2018,109.5
2019,73.4
2020,11.2
