UF,RS
Cidade,LAVRAS DO SUL
Nome Posto,TRES PASSOS II
Latitude,-30.968888888888888
Longitude,-53.965
Codigo,3053023
Qtd. Anos,21
Ano,Maxima
2000,88.9
2001,170.2
2002,135.2
2003,76.7
2004,123.7
2005,62
2006,108.5
2007,86.4
2008,77.5
2009,76
2010,53.4
2011,70
2012,108.6
2013,156.7
2014,75.8
2015,76
2016,61.2
2017,140.2
2018,97.2
2019,108.5
2020,20.8
