UF,RS
Cidade,JAGUARAO
Nome Posto,JAGUARAO
Latitude,-32.55
Longitude,-53.38333333333333
Codigo,3253005
Qtd. Anos,31
Ano,Maxima
1934,64.8
1935,66.2
1936,68
1937,91.6
1938,69
1939,61.5
1940,92
1941,101
1942,68
1943,45.5
1944,75
1945,43.7
1946,65.2
1947,76.6
1948,67.6
1949,106
1950,61.2
1951,72.3
1952,82.9
1953,93.5
1954,96
1955,76
1956,89.8
1957,81.7
1958,80.4
1959,104
1960,132.5
1961,117
1962,69
1963,57.5
2000,9.9
