UF,RS
Cidade,ALEGRETE
Nome Posto,JACAQUA
Latitude,-29.686944444444446
Longitude,-55.19583333333333
Codigo,2955016
Qtd. Anos,21
Ano,Maxima
1999,46
2000,96
2001,110
2002,100
2003,121
2004,100.1
2005,114.5
2006,81
2007,89.5
2008,100
2009,86.9
2010,164.9
2011,90.2
2012,100.8
2013,107.8
2014,177.2
2015,160.5
2016,101.8
2017,101.3
2018,118.3
2019,141.8
