UF,RS
Cidade,SAO MARTINHO
Nome Posto,SAO MARTINHO
Latitude,-27.702777777777776
Longitude,-53.973055555555554
Codigo,2754014
Qtd. Anos,18
Ano,Maxima
2003,97.5
2004,82.3
2005,104.7
2006,117.3
2007,87.9
2008,83.1
2009,157.6
2010,92.5
2011,126.6
2012,127.4
2013,105.2
2014,166
2015,109.4
2016,111.3
2017,167.1
2018,141.9
2019,96.8
2020,50.8
