UF,RS
Cidade,QUARAI
Nome Posto,QUARAI
Latitude,-30.384444444444444
Longitude,-56.46555555555556
Codigo,3056003
Qtd. Anos,35
Ano,Maxima
1943,129
1944,131.6
1945,113
1946,107.3
1947,155
1948,80.3
1949,120.2
1950,75
1951,82
1952,40
1953,76
1954,120
1959,97
1960,64.2
1961,89.8
1962,113.2
1963,145.4
1964,73.4
1965,87.1
1966,129
1967,104
1968,69.8
1969,117.2
1970,96
1971,68
1972,98.6
1973,138.9
1974,78
1975,53.8
1976,72.4
2004,110
2005,95
2006,146
2007,57
2008,43
