UF,RS
Cidade,DOM FELICIANO
Nome Posto,DOM FELICIANO
Latitude,-30.703055555555554
Longitude,-52.06472222222222
Codigo,3052013
Qtd. Anos,22
Ano,Maxima
1999,32.3
2000,92.3
2001,71.8
2002,94.9
2003,84.1
2004,73.4
2005,81.2
2006,300
2007,89.6
2008,71.2
2009,78
2010,59.3
2011,61.6
2012,76.5
2013,77.3
2014,77.8
2015,113.2
2016,81.2
2017,90.2
2018,108.3
2019,103.4
2020,40.6
