UF,RS
Cidade,URUGUAIANA
Nome Posto,CABANHA ALCEU NEVES
Latitude,-29.853333333333335
Longitude,-57.10722222222223
Codigo,2957008
Qtd. Anos,16
Ano,Maxima
2004,117.5
2005,88.5
2006,101
2007,72.7
2008,71.9
2009,107
2010,70
2011,112.7
2012,49.6
2013,61.7
2014,114.7
2015,84.7
2016,114.8
2017,230
2018,120
2019,76.9
