UF,RS
Cidade,SAO FRANCISCO DE PAULA
Nome Posto,VILA TAINHAS
Latitude,-29.276944444444442
Longitude,-50.31055555555555
Codigo,2950063
Qtd. Anos,21
Ano,Maxima
2000,108.2
2001,83.9
2002,60.5
2003,115.1
2004,57.1
2005,64.1
2006,66
2007,61.9
2008,143.7
2009,61.7
2010,90.5
2011,100
2012,95.8
2013,90
2014,91
2015,90.3
2016,90
2017,60.1
2018,82.3
2019,69.8
2020,64.3
