UF,RS
Cidade,ALEGRETE
Nome Posto,SAO JOAO
Latitude,-29.831944444444446
Longitude,-55.343333333333334
Codigo,2955017
Qtd. Anos,17
Ano,Maxima
2004,58.7
2005,100.5
2006,68.4
2007,92
2008,100.5
2009,50.1
2010,110.9
2011,72
2012,100
2013,72.9
2014,113.7
2015,133.3
2016,119.1
2017,73.7
2018,108.3
2019,188.7
2020,32.7
