UF,RS
Cidade,CHARQUEADAS
Nome Posto,CHARQUEADAS
Latitude,-29.97583333333333
Longitude,-51.61194444444445
Codigo,2951067
Qtd. Anos,36
Ano,Maxima
1985,43.9
1986,185.7
1987,191
1988,43.7
1989,55
1990,97.5
1991,105.5
1992,81.5
1993,59
1994,110.6
1995,80.3
1996,132.2
1997,77
1998,65
1999,92.8
2000,63.2
2001,37.6
2002,69
2003,91.7
2004,81.9
2005,77
2006,55
2007,100
2008,83
2009,90
2010,79.9
2011,65.7
2012,96.8
2013,98.5
2014,85.3
2015,107.6
2016,90.4
2017,97.5
2018,72.4
2019,88.3
2020,41.3
