UF,RS
Cidade,HERVAL
Nome Posto,CERRO CHATO
Latitude,-31.865555555555556
Longitude,-53.27444444444444
Codigo,3153022
Qtd. Anos,21
Ano,Maxima
2000,106.2
2001,110
2002,117.8
2003,74.3
2004,60.5
2005,64.9
2006,72.1
2007,114.1
2008,73.4
2009,52
2010,91.2
2011,64.8
2012,74
2013,114.2
2014,83.2
2015,72
2016,107.2
2017,116.2
2018,95.3
2019,78.1
2020,10.5
