UF,RS
Cidade,JOIA
Nome Posto,JOIA
Latitude,-28.649166666666666
Longitude,-54.11333333333334
Codigo,2854018
Qtd. Anos,18
Ano,Maxima
2003,101.9
2004,94
2005,159.8
2006,97
2007,92.3
2008,92.3
2009,155
2010,113.6
2011,97.9
2012,118.6
2013,103.7
2014,138.1
2015,157.1
2016,110
2017,126.5
2018,143.3
2019,127.5
2020,62.1
