UF,RS
Cidade,MAXIMILIANO DE ALMEIDA
Nome Posto,PCH FORQUILHA  BARRAMENTO
Latitude,-27.65888888888889
Longitude,-51.748333333333335
Codigo,2751008
Qtd. Anos,33
Ano,Maxima
1949,75
1950,105.4
1951,71
1952,110.3
1953,103
1954,98
1955,136.6
1956,105
1957,105.2
1958,114
1959,80.1
1960,91.4
1961,87
1962,68
1963,105.2
1964,68
1965,148.3
1966,83
1967,78
1968,101.6
1969,79.6
1970,117.4
1971,70.4
1972,80.7
1973,79
1974,87.2
1975,73.3
1976,90.6
1977,83.4
1978,62.7
1979,85.5
1980,76.6
1981,85.7
