UF,RS
Cidade,ROSARIO DO SUL
Nome Posto,SAO CARLOS
Latitude,-30.204166666666666
Longitude,-55.49194444444444
Codigo,3055007
Qtd. Anos,34
Ano,Maxima
1986,115
1987,145
1988,87.1
1989,64
1990,97
1991,97.8
1992,150.5
1993,79
1994,127
1995,93
1996,98
1997,140
1998,136
1999,111
2000,94.3
2001,114.6
2002,157.2
2003,98.9
2004,106.6
2005,87.5
2006,61.6
2007,86.5
2008,105.2
2009,140
2010,70.7
2011,68.2
2012,98.4
2013,90.2
2014,106.1
2015,95.8
2016,63.4
2017,123.3
2018,98.5
2019,237.4
