UF,RS
Cidade,IBIRUBA
Nome Posto,UHE PASSO REAL RIO JACUI-MIRIM
Latitude,-28.54527777777778
Longitude,-53.164722222222224
Codigo,2853011
Qtd. Anos,22
Ano,Maxima
1957,84.8
1958,68.5
1959,75.9
1960,112.8
1961,73.6
1962,49.6
1963,67.9
1964,73.4
1965,90.8
1966,82.6
1967,79.7
1968,63.6
1969,56.5
1970,68.6
1971,100.9
1972,92.4
1973,147
1974,100.8
1975,115
1976,78.2
1977,96.4
1978,90.5
