UF,RS
Cidade,SAO GABRIEL
Nome Posto,CERRO DO OURO
Latitude,-30.6
Longitude,-54.083333333333336
Codigo,3054015
Qtd. Anos,19
Ano,Maxima
1960,90.7
1961,88.3
1962,86
1963,122
1964,91
1965,84
1966,84
1967,78.2
1968,117.3
1969,59
1970,114
1971,58
1972,90.1
1973,182
1974,47
1975,73
1976,92
1977,103.2
1978,81
