UF,RS
Cidade,SAO JOSE DO HERVAL
Nome Posto,SAO JOSE DO HERVAL
Latitude,-29.040555555555557
Longitude,-52.28472222222222
Codigo,2952038
Qtd. Anos,17
Ano,Maxima
2004,59.1
2005,110
2006,70
2007,75.6
2008,75
2009,89.2
2010,100
2011,130
2012,89
2013,118.3
2014,100
2015,130.3
2016,92
2017,100
2018,90
2019,90
2020,25.5
