UF,RS
Cidade,PANTANO GRANDE
Nome Posto,CAPIVARITA (CAPIVARI)
Latitude,-30.333333333333332
Longitude,-52.31666666666667
Codigo,3052003
Qtd. Anos,29
Ano,Maxima
1950,34.8
1951,73
1952,128.6
1953,47.2
1954,70
1955,80.4
1956,96
1957,137.8
1958,79.4
1959,112.2
1960,113.2
1961,150.8
1962,67.6
1963,60.7
1964,40.6
1965,112.4
1966,106.6
1967,66
1968,57
1969,25.6
1970,90.2
1971,99
1972,132
1973,77
1974,92
1975,56
1976,60
1977,96
1978,100
