UF,RS
Cidade,CACHOEIRA DO SUL
Nome Posto,BARRAGEM CAPANE
Latitude,-30.186944444444446
Longitude,-52.913333333333334
Codigo,3052017
Qtd. Anos,18
Ano,Maxima
2003,84.7
2004,78.8
2005,91.7
2006,105.7
2007,82.9
2008,106.7
2009,83.3
2010,61.3
2011,61.5
2012,83.5
2013,93.2
2014,110.6
2015,126.9
2016,174.5
2017,96.2
2018,88.9
2019,119.8
2020,82.7
