UF,RS
Cidade,SAO JOSE DOS AUSENTES
Nome Posto,SILVEIRA
Latitude,-28.62638888888889
Longitude,-49.93388888888889
Codigo,2849035
Qtd. Anos,18
Ano,Maxima
2003,100
2004,66.7
2005,97.8
2006,109.8
2007,82.2
2008,125.8
2009,100.6
2010,67.8
2011,75.2
2012,61.2
2013,84
2014,121.5
2015,64.5
2016,65
2017,53
2018,105.7
2019,54.3
2020,47
