UF,RS
Cidade,PANTANO GRANDE
Nome Posto,PANTANO GRANDE
Latitude,-30.198333333333334
Longitude,-52.3725
Codigo,3052016
Qtd. Anos,35
Ano,Maxima
1986,80
1987,43.2
1988,51.9
1989,59.1
1990,86.7
1991,73.6
1992,61.9
1993,142.6
1994,98.7
1995,65.7
1996,69.1
1997,105.8
1998,65.8
1999,80
2000,65.9
2001,66.5
2002,81.2
2003,133
2004,79.6
2005,107.2
2006,81
2007,83.2
2008,79.4
2009,103.2
2010,70.2
2011,51
2012,70.6
2013,120.9
2014,99
2015,117.5
2016,116.7
2017,70.7
2018,63.1
2019,76.2
2020,46.7
