UF,RS
Cidade,GAURAMA
Nome Posto,GAURAMA
Latitude,-27.58722222222222
Longitude,-52.09277777777778
Codigo,2752021
Qtd. Anos,35
Ano,Maxima
1986,76.3
1987,127
1988,84
1989,75
1990,112.5
1991,96
1992,111
1993,68
1994,70
1995,86.4
1996,70
1997,101.5
1998,319.1
1999,131.8
2000,71
2001,83
2002,106
2003,72.5
2004,67.7
2005,113
2006,187.2
2007,91.4
2008,70
2009,62.2
2010,80.1
2011,93
2012,90
2013,75
2014,126
2015,101.7
2016,181
2017,126.4
2018,82
2019,91.3
2020,32
