UF,RS
Cidade,NOVA RAMADA
Nome Posto,NOVA RAMADA
Latitude,-28.066666666666666
Longitude,-53.68333333333333
Codigo,2853035
Qtd. Anos,18
Ano,Maxima
2003,151.8
2004,66.6
2005,124.6
2006,69
2007,138.6
2008,92.8
2009,79.5
2010,109.1
2011,111.3
2012,144.2
2013,86.2
2014,138.9
2015,126.5
2016,97.5
2017,134.7
2018,82.7
2019,88.7
2020,75.8
