UF,RS
Cidade,BOQUEIRAO DO LEAO
Nome Posto,BOQUEIRAO DO LEAO
Latitude,-29.3125
Longitude,-52.4225
Codigo,2952036
Qtd. Anos,17
Ano,Maxima
2004,92
2005,107
2006,80
2007,94.3
2008,95.3
2009,72.6
2010,79.3
2011,100.8
2012,108
2013,99.1
2014,80.4
2015,113.4
2016,140.3
2017,108.1
2018,88.4
2019,117.8
2020,39.4
